      0.972827E+02      0.137054E-05      0.358019E-05      0.218793E-03      0.579358E-03
      0.972627E+02      0.137135E-05      0.360759E-05      0.218878E-03      0.583732E-03
      0.972428E+02      0.137217E-05      0.363500E-05      0.218963E-03      0.588106E-03
      0.972228E+02      0.137298E-05      0.366244E-05      0.219048E-03      0.592483E-03
      0.972028E+02      0.137380E-05      0.368988E-05      0.219133E-03      0.596861E-03
      0.971828E+02      0.137461E-05      0.371735E-05      0.219218E-03      0.601241E-03
      0.971628E+02      0.137543E-05      0.374483E-05      0.219303E-03      0.605623E-03
      0.971429E+02      0.137625E-05      0.377233E-05      0.219388E-03      0.610006E-03
      0.971229E+02      0.137707E-05      0.379984E-05      0.219473E-03      0.614391E-03
      0.971029E+02      0.137788E-05      0.382737E-05      0.219559E-03      0.618778E-03
      0.970829E+02      0.137870E-05      0.385492E-05      0.219644E-03      0.623167E-03
      0.970629E+02      0.137952E-05      0.388248E-05      0.219729E-03      0.627557E-03
      0.970430E+02      0.138034E-05      0.391006E-05      0.219815E-03      0.631949E-03
      0.970230E+02      0.138116E-05      0.393766E-05      0.219900E-03      0.636342E-03
      0.970030E+02      0.138199E-05      0.396527E-05      0.219986E-03      0.640738E-03
      0.969830E+02      0.138281E-05      0.399290E-05      0.220071E-03      0.645135E-03
      0.969630E+02      0.138363E-05      0.402054E-05      0.220157E-03      0.649533E-03
      0.969431E+02      0.138446E-05      0.404820E-05      0.220243E-03      0.653934E-03
      0.969231E+02      0.138528E-05      0.407588E-05      0.220328E-03      0.658336E-03
      0.969031E+02      0.138610E-05      0.410357E-05      0.220414E-03      0.662740E-03
      0.968831E+02      0.138693E-05      0.413129E-05      0.220500E-03      0.667146E-03
      0.968631E+02      0.138776E-05      0.415901E-05      0.220586E-03      0.671553E-03
      0.968432E+02      0.138858E-05      0.418676E-05      0.220672E-03      0.675962E-03
      0.968232E+02      0.138941E-05      0.421452E-05      0.220758E-03      0.680373E-03
      0.968032E+02      0.139024E-05      0.424229E-05      0.220844E-03      0.684785E-03
      0.967832E+02      0.139107E-05      0.427009E-05      0.220930E-03      0.689199E-03
      0.967632E+02      0.139190E-05      0.429790E-05      0.221016E-03      0.693615E-03
      0.967433E+02      0.139273E-05      0.432572E-05      0.221102E-03      0.698033E-03
      0.967233E+02      0.139356E-05      0.435357E-05      0.221188E-03      0.702452E-03
      0.967033E+02      0.139439E-05      0.438143E-05      0.221275E-03      0.706873E-03
      0.966833E+02      0.139522E-05      0.440930E-05      0.221361E-03      0.711296E-03
      0.966633E+02      0.139606E-05      0.443720E-05      0.221447E-03      0.715721E-03
      0.966434E+02      0.139689E-05      0.446511E-05      0.221534E-03      0.720147E-03
      0.966234E+02      0.139772E-05      0.449303E-05      0.221620E-03      0.724575E-03
      0.966034E+02      0.139856E-05      0.452098E-05      0.221707E-03      0.729004E-03
      0.965834E+02      0.139939E-05      0.454894E-05      0.221793E-03      0.733436E-03
      0.965634E+02      0.140023E-05      0.457691E-05      0.221880E-03      0.737869E-03
      0.965435E+02      0.140107E-05      0.460491E-05      0.221967E-03      0.742304E-03
      0.965235E+02      0.140190E-05      0.463292E-05      0.222053E-03      0.746741E-03
      0.965035E+02      0.140274E-05      0.466094E-05      0.222140E-03      0.751179E-03
      0.964835E+02      0.140358E-05      0.468899E-05      0.222227E-03      0.755619E-03
      0.964635E+02      0.140442E-05      0.471705E-05      0.222314E-03      0.760061E-03
      0.964436E+02      0.140526E-05      0.474512E-05      0.222401E-03      0.764504E-03
      0.964236E+02      0.140610E-05      0.477322E-05      0.222488E-03      0.768950E-03
      0.964036E+02      0.140694E-05      0.480133E-05      0.222575E-03      0.773397E-03
      0.963836E+02      0.140779E-05      0.482946E-05      0.222662E-03      0.777845E-03
      0.963636E+02      0.140863E-05      0.485760E-05      0.222749E-03      0.782296E-03
      0.963437E+02      0.140947E-05      0.488576E-05      0.222836E-03      0.786748E-03
      0.963237E+02      0.141032E-05      0.491394E-05      0.222923E-03      0.791202E-03
      0.963037E+02      0.141116E-05      0.494214E-05      0.223011E-03      0.795658E-03
      0.962837E+02      0.141201E-05      0.497035E-05      0.223098E-03      0.800116E-03
      0.962637E+02      0.141285E-05      0.499858E-05      0.223185E-03      0.804575E-03
      0.962438E+02      0.141370E-05      0.502682E-05      0.223273E-03      0.809036E-03
      0.962238E+02      0.141455E-05      0.505509E-05      0.223360E-03      0.813499E-03
      0.962038E+02      0.141540E-05      0.508336E-05      0.223448E-03      0.817963E-03
      0.961838E+02      0.141625E-05      0.511166E-05      0.223535E-03      0.822429E-03
      0.961638E+02      0.141710E-05      0.513997E-05      0.223623E-03      0.826897E-03
      0.961439E+02      0.141795E-05      0.516831E-05      0.223711E-03      0.831367E-03
      0.961239E+02      0.141880E-05      0.519665E-05      0.223799E-03      0.835838E-03
      0.961039E+02      0.141965E-05      0.522502E-05      0.223886E-03      0.840312E-03
      0.960839E+02      0.142050E-05      0.525340E-05      0.223974E-03      0.844787E-03
      0.960639E+02      0.142135E-05      0.528180E-05      0.224062E-03      0.849263E-03
      0.960440E+02      0.142221E-05      0.531021E-05      0.224150E-03      0.853742E-03
      0.960240E+02      0.142306E-05      0.533865E-05      0.224238E-03      0.858222E-03
      0.960040E+02      0.142392E-05      0.536710E-05      0.224326E-03      0.862704E-03
      0.959840E+02      0.142477E-05      0.539556E-05      0.224414E-03      0.867188E-03
      0.959640E+02      0.142563E-05      0.542405E-05      0.224502E-03      0.871674E-03
      0.959441E+02      0.142649E-05      0.545255E-05      0.224591E-03      0.876161E-03
      0.959241E+02      0.142734E-05      0.548107E-05      0.224679E-03      0.880650E-03
      0.959041E+02      0.142820E-05      0.550960E-05      0.224767E-03      0.885141E-03
      0.958841E+02      0.142906E-05      0.553815E-05      0.224856E-03      0.889634E-03
      0.958641E+02      0.142992E-05      0.556672E-05      0.224944E-03      0.894128E-03
      0.958442E+02      0.143078E-05      0.559531E-05      0.225032E-03      0.898624E-03
      0.958242E+02      0.143164E-05      0.562392E-05      0.225121E-03      0.903122E-03
      0.958042E+02      0.143251E-05      0.565254E-05      0.225210E-03      0.907622E-03
      0.957842E+02      0.143337E-05      0.568118E-05      0.225298E-03      0.912123E-03
      0.957642E+02      0.143423E-05      0.570983E-05      0.225387E-03      0.916626E-03
      0.957443E+02      0.143510E-05      0.573851E-05      0.225476E-03      0.921131E-03
      0.957243E+02      0.143596E-05      0.576720E-05      0.225564E-03      0.925638E-03
      0.957043E+02      0.143683E-05      0.579590E-05      0.225653E-03      0.930147E-03
      0.956843E+02      0.143769E-05      0.582463E-05      0.225742E-03      0.934657E-03
      0.956643E+02      0.143856E-05      0.585337E-05      0.225831E-03      0.939169E-03
      0.956444E+02      0.143943E-05      0.588213E-05      0.225920E-03      0.943683E-03
      0.956244E+02      0.144030E-05      0.591091E-05      0.226009E-03      0.948199E-03
      0.956044E+02      0.144116E-05      0.593970E-05      0.226098E-03      0.952716E-03
      0.955844E+02      0.144203E-05      0.596851E-05      0.226187E-03      0.957235E-03
      0.955644E+02      0.144290E-05      0.599734E-05      0.226277E-03      0.961756E-03
      0.955445E+02      0.144378E-05      0.602619E-05      0.226366E-03      0.966279E-03
      0.955245E+02      0.144465E-05      0.605505E-05      0.226455E-03      0.970804E-03
      0.955045E+02      0.144552E-05      0.608394E-05      0.226545E-03      0.975330E-03
      0.954845E+02      0.144639E-05      0.611283E-05      0.226634E-03      0.979858E-03
      0.954645E+02      0.144727E-05      0.614175E-05      0.226724E-03      0.984388E-03
      0.954446E+02      0.144814E-05      0.617068E-05      0.226813E-03      0.988920E-03
      0.954246E+02      0.144902E-05      0.619964E-05      0.226903E-03      0.993453E-03
      0.954046E+02      0.144989E-05      0.622861E-05      0.226992E-03      0.997989E-03
      0.953846E+02      0.145077E-05      0.625759E-05      0.227082E-03      0.100253E-02
      0.953646E+02      0.145165E-05      0.628660E-05      0.227172E-03      0.100706E-02
      0.953447E+02      0.145253E-05      0.631562E-05      0.227262E-03      0.101161E-02
      0.953247E+02      0.145340E-05      0.634466E-05      0.227351E-03      0.101615E-02
      0.953047E+02      0.145428E-05      0.637371E-05      0.227441E-03      0.102069E-02
      0.952847E+02      0.145516E-05      0.640279E-05      0.227531E-03      0.102524E-02
      0.952647E+02      0.145604E-05      0.643188E-05      0.227621E-03      0.102979E-02
      0.952448E+02      0.145693E-05      0.646099E-05      0.227711E-03      0.103434E-02
      0.952248E+02      0.145781E-05      0.649011E-05      0.227801E-03      0.103889E-02
      0.952048E+02      0.145869E-05      0.651926E-05      0.227892E-03      0.104344E-02
      0.951848E+02      0.145958E-05      0.654842E-05      0.227982E-03      0.104800E-02
      0.951648E+02      0.146046E-05      0.657760E-05      0.228072E-03      0.105255E-02
      0.951449E+02      0.146135E-05      0.660680E-05      0.228162E-03      0.105711E-02
      0.951249E+02      0.146223E-05      0.663601E-05      0.228253E-03      0.106167E-02
      0.951049E+02      0.146312E-05      0.666525E-05      0.228343E-03      0.106623E-02
      0.950849E+02      0.146401E-05      0.669450E-05      0.228434E-03      0.107080E-02
      0.950649E+02      0.146489E-05      0.672377E-05      0.228524E-03      0.107536E-02
      0.950450E+02      0.146578E-05      0.675305E-05      0.228615E-03      0.107993E-02
      0.950250E+02      0.146667E-05      0.678236E-05      0.228706E-03      0.108450E-02
      0.950050E+02      0.146756E-05      0.681168E-05      0.228796E-03      0.108907E-02
      0.949850E+02      0.146845E-05      0.684102E-05      0.228887E-03      0.109365E-02
      0.949650E+02      0.146935E-05      0.687038E-05      0.228978E-03      0.109822E-02
      0.949451E+02      0.147024E-05      0.689975E-05      0.229069E-03      0.110280E-02
      0.949251E+02      0.147113E-05      0.692915E-05      0.229160E-03      0.110738E-02
      0.949051E+02      0.147202E-05      0.695856E-05      0.229251E-03      0.111196E-02
      0.948851E+02      0.147292E-05      0.698799E-05      0.229342E-03      0.111654E-02
      0.948651E+02      0.147381E-05      0.701743E-05      0.229433E-03      0.112112E-02
      0.948452E+02      0.147471E-05      0.704690E-05      0.229524E-03      0.112571E-02
      0.948252E+02      0.147561E-05      0.707638E-05      0.229615E-03      0.113030E-02
      0.948052E+02      0.147650E-05      0.710588E-05      0.229706E-03      0.113489E-02
      0.947852E+02      0.147740E-05      0.713540E-05      0.229798E-03      0.113948E-02
      0.947652E+02      0.147830E-05      0.716494E-05      0.229889E-03      0.114407E-02
      0.947453E+02      0.147920E-05      0.719449E-05      0.229980E-03      0.114867E-02
      0.947253E+02      0.148010E-05      0.722406E-05      0.230072E-03      0.115326E-02
      0.947053E+02      0.148100E-05      0.725365E-05      0.230163E-03      0.115786E-02
      0.946853E+02      0.148191E-05      0.728326E-05      0.230255E-03      0.116246E-02
      0.946653E+02      0.148281E-05      0.731289E-05      0.230347E-03      0.116706E-02
      0.946454E+02      0.148371E-05      0.734253E-05      0.230438E-03      0.117167E-02
      0.946254E+02      0.148462E-05      0.737219E-05      0.230530E-03      0.117627E-02
      0.946054E+02      0.148552E-05      0.740188E-05      0.230622E-03      0.118088E-02
      0.945854E+02      0.148643E-05      0.743157E-05      0.230714E-03      0.118549E-02
      0.945654E+02      0.148733E-05      0.746129E-05      0.230806E-03      0.119010E-02
      0.945455E+02      0.148824E-05      0.749103E-05      0.230898E-03      0.119472E-02
      0.945255E+02      0.148915E-05      0.752078E-05      0.230990E-03      0.119933E-02
      0.945055E+02      0.149006E-05      0.755055E-05      0.231082E-03      0.120395E-02
      0.944855E+02      0.149096E-05      0.758034E-05      0.231174E-03      0.120857E-02
      0.944655E+02      0.149187E-05      0.761015E-05      0.231266E-03      0.121319E-02
      0.944456E+02      0.149279E-05      0.763997E-05      0.231358E-03      0.121781E-02
      0.944256E+02      0.149370E-05      0.766982E-05      0.231450E-03      0.122243E-02
      0.944056E+02      0.149461E-05      0.769968E-05      0.231543E-03      0.122706E-02
      0.943856E+02      0.149552E-05      0.772956E-05      0.231635E-03      0.123169E-02
      0.943656E+02      0.149644E-05      0.775946E-05      0.231728E-03      0.123632E-02
      0.943457E+02      0.149735E-05      0.778938E-05      0.231820E-03      0.124095E-02
      0.943257E+02      0.149827E-05      0.781931E-05      0.231913E-03      0.124558E-02
      0.943057E+02      0.149918E-05      0.784927E-05      0.232005E-03      0.125022E-02
      0.942857E+02      0.150010E-05      0.787924E-05      0.232098E-03      0.125486E-02
      0.942657E+02      0.150102E-05      0.790923E-05      0.232191E-03      0.125950E-02
      0.942458E+02      0.150193E-05      0.793924E-05      0.232284E-03      0.126414E-02
      0.942258E+02      0.150285E-05      0.796926E-05      0.232376E-03      0.126878E-02
      0.942058E+02      0.150377E-05      0.799931E-05      0.232469E-03      0.127343E-02
      0.941858E+02      0.150469E-05      0.802937E-05      0.232562E-03      0.127807E-02
      0.941658E+02      0.150561E-05      0.805945E-05      0.232655E-03      0.128272E-02
      0.941459E+02      0.150654E-05      0.808956E-05      0.232748E-03      0.128737E-02
      0.941259E+02      0.150746E-05      0.811967E-05      0.232841E-03      0.129202E-02
      0.941059E+02      0.150838E-05      0.814981E-05      0.232935E-03      0.129668E-02
      0.940859E+02      0.150931E-05      0.817997E-05      0.233028E-03      0.130133E-02
      0.940659E+02      0.151023E-05      0.821014E-05      0.233121E-03      0.130599E-02
      0.940460E+02      0.151116E-05      0.824034E-05      0.233215E-03      0.131065E-02
      0.940260E+02      0.151208E-05      0.827055E-05      0.233308E-03      0.131531E-02
      0.940060E+02      0.151301E-05      0.830078E-05      0.233401E-03      0.131997E-02
      0.939860E+02      0.151394E-05      0.833102E-05      0.233495E-03      0.132464E-02
      0.939660E+02      0.151487E-05      0.836129E-05      0.233589E-03      0.132931E-02
      0.939461E+02      0.151580E-05      0.839158E-05      0.233682E-03      0.133398E-02
      0.939261E+02      0.151673E-05      0.842188E-05      0.233776E-03      0.133865E-02
      0.939061E+02      0.151766E-05      0.845220E-05      0.233870E-03      0.134332E-02
      0.938861E+02      0.151859E-05      0.848255E-05      0.233963E-03      0.134799E-02
      0.938661E+02      0.151952E-05      0.851291E-05      0.234057E-03      0.135267E-02
      0.938462E+02      0.152046E-05      0.854328E-05      0.234151E-03      0.135735E-02
      0.938262E+02      0.152139E-05      0.857368E-05      0.234245E-03      0.136203E-02
      0.938062E+02      0.152233E-05      0.860410E-05      0.234339E-03      0.136671E-02
      0.937862E+02      0.152326E-05      0.863453E-05      0.234433E-03      0.137140E-02
      0.937662E+02      0.152420E-05      0.866499E-05      0.234527E-03      0.137608E-02
      0.937463E+02      0.152513E-05      0.869546E-05      0.234622E-03      0.138077E-02
      0.937263E+02      0.152607E-05      0.872595E-05      0.234716E-03      0.138546E-02
      0.937063E+02      0.152701E-05      0.875646E-05      0.234810E-03      0.139015E-02
      0.936863E+02      0.152795E-05      0.878699E-05      0.234904E-03      0.139484E-02
      0.936663E+02      0.152889E-05      0.881754E-05      0.234999E-03      0.139954E-02
      0.936464E+02      0.152983E-05      0.884810E-05      0.235093E-03      0.140424E-02
      0.936264E+02      0.153077E-05      0.887869E-05      0.235188E-03      0.140893E-02
      0.936064E+02      0.153172E-05      0.890929E-05      0.235283E-03      0.141364E-02
      0.935864E+02      0.153266E-05      0.893991E-05      0.235377E-03      0.141834E-02
      0.935664E+02      0.153360E-05      0.897055E-05      0.235472E-03      0.142304E-02
      0.935465E+02      0.153455E-05      0.900121E-05      0.235567E-03      0.142775E-02
      0.935265E+02      0.153549E-05      0.903189E-05      0.235661E-03      0.143246E-02
      0.935065E+02      0.153644E-05      0.906259E-05      0.235756E-03      0.143717E-02
      0.934865E+02      0.153739E-05      0.909331E-05      0.235851E-03      0.144188E-02
      0.934665E+02      0.153834E-05      0.912404E-05      0.235946E-03      0.144660E-02
      0.934466E+02      0.153928E-05      0.915480E-05      0.236041E-03      0.145131E-02
      0.934266E+02      0.154023E-05      0.918557E-05      0.236136E-03      0.145603E-02
      0.934066E+02      0.154118E-05      0.921637E-05      0.236232E-03      0.146075E-02
      0.933866E+02      0.154214E-05      0.924718E-05      0.236327E-03      0.146547E-02
      0.933666E+02      0.154309E-05      0.927801E-05      0.236422E-03      0.147020E-02
      0.933467E+02      0.154404E-05      0.930886E-05      0.236517E-03      0.147492E-02
      0.933267E+02      0.154499E-05      0.933973E-05      0.236613E-03      0.147965E-02
      0.933067E+02      0.154595E-05      0.937062E-05      0.236708E-03      0.148438E-02
      0.932867E+02      0.154690E-05      0.940152E-05      0.236804E-03      0.148911E-02
      0.932667E+02      0.154786E-05      0.943245E-05      0.236899E-03      0.149384E-02
      0.932468E+02      0.154882E-05      0.946339E-05      0.236995E-03      0.149858E-02
      0.932268E+02      0.154977E-05      0.949436E-05      0.237091E-03      0.150331E-02
      0.932068E+02      0.155073E-05      0.952534E-05      0.237187E-03      0.150805E-02
      0.931868E+02      0.155169E-05      0.955634E-05      0.237282E-03      0.151279E-02
