  0.1006956       1.000182       8.877940    
  0.1020964      0.9989386       8.719913    
  0.1035167      0.9976828       8.564701    
  0.1049567      0.9964148       8.412251    
  0.1064168      0.9951346       8.262514    
  0.1078973      0.9938418       8.115441    
  0.1093982      0.9925366       7.970989    
  0.1109201      0.9912186       7.829106    
  0.1124632      0.9898878       7.689750    
  0.1140277      0.9885442       7.552873    
  0.1156140      0.9871874       7.418433    
  0.1172223      0.9858174       7.286387    
  0.1188531      0.9844342       7.156690    
  0.1205065      0.9830375       7.029302    
  0.1221829      0.9816272       6.904182    
  0.1238826      0.9802032       6.781289    
  0.1256060      0.9787654       6.660582    
  0.1273534      0.9773136       6.542024    
  0.1291250      0.9758477       6.425578    
  0.1309213      0.9743676       6.311204    
  0.1327426      0.9728730       6.198865    
  0.1345893      0.9713640       6.088526    
  0.1364616      0.9698403       5.980152    
  0.1383599      0.9683018       5.873706    
  0.1402847      0.9667484       5.769155    
  0.1422363      0.9651797       5.666464    
  0.1442150      0.9635959       5.565602    
  0.1462212      0.9619967       5.466536    
  0.1482553      0.9603819       5.369232    
  0.1503178      0.9587516       5.273661    
  0.1524089      0.9571053       5.179790    
  0.1545291      0.9554430       5.087591    
  0.1566789      0.9537646       4.997033    
  0.1588585      0.9520698       4.908086    
  0.1610684      0.9503586       4.820723    
  0.1633091      0.9486308       4.734915    
  0.1655810      0.9468862       4.650634    
  0.1678844      0.9451245       4.567854    
  0.1702199      0.9433458       4.486547    
  0.1725879      0.9415499       4.406687    
  0.1749889      0.9397364       4.328249    
  0.1774232      0.9379053       4.251206    
  0.1798914      0.9360566       4.175536    
  0.1823939      0.9341897       4.101212    
  0.1849313      0.9323047       4.028211    
  0.1875039      0.9304014       3.956509    
  0.1901124      0.9284797       3.886084    
  0.1927571      0.9265392       3.816912    
  0.1954386      0.9245799       3.748972    
  0.1981574      0.9226015       3.682241    
  0.2009141      0.9206040       3.616698    
  0.2037091      0.9185870       3.552321    
  0.2065429      0.9165504       3.489090    
  0.2094162      0.9144940       3.426985    
  0.2123295      0.9124176       3.365985    
  0.2152833      0.9103211       3.306072    
  0.2182782      0.9082042       3.247224    
  0.2213148      0.9060667       3.189424    
  0.2243935      0.9039084       3.132652    
  0.2275152      0.9017292       3.076892    
  0.2306802      0.8995287       3.022123    
  0.2338893      0.8973070       2.968330    
  0.2371430      0.8950636       2.915494    
  0.2404420      0.8927984       2.863599    
  0.2437869      0.8905113       2.812627    
  0.2471783      0.8882018       2.762563    
  0.2506169      0.8858700       2.713390    
  0.2541034      0.8835154       2.665092    
  0.2576383      0.8811380       2.617654    
  0.2612224      0.8787375       2.571060    
  0.2648563      0.8763137       2.525296    
  0.2685409      0.8738663       2.480345    
  0.2722766      0.8713951       2.436196    
  0.2760644      0.8688999       2.392832    
  0.2799048      0.8663805       2.350240    
  0.2837987      0.8638365       2.308406    
  0.2877467      0.8612679       2.267317    
  0.2917497      0.8586743       2.226959    
  0.2958083      0.8560556       2.187319    
  0.2999234      0.8534113       2.148385    
  0.3040958      0.8507413       2.110144    
  0.3083262      0.8480454       2.072584    
  0.3126154      0.8453233       2.035693    
  0.3169643      0.8425748       1.999457    
  0.3213737      0.8397995       1.963868    
  0.3258445      0.8369973       1.928911    
  0.3303775      0.8341678       1.894577    
  0.3349735      0.8313109       1.860853    
  0.3396334      0.8284261       1.827731    
  0.3443581      0.8255134       1.795197    
  0.3491487      0.8225724       1.763243    
  0.3540058      0.8196027       1.731858    
  0.3589305      0.8166042       1.701031    
  0.3639237      0.8135766       1.670753    
  0.3689864      0.8105195       1.641014    
  0.3741195      0.8074328       1.611804    
  0.3793240      0.8043160       1.583114    
  0.3846010      0.8011690       1.554935    
  0.3899513      0.7979913       1.527257    
  0.3953761      0.7947828       1.500072    
  0.4008763      0.7915431       1.473371    
  0.4064530      0.7882720       1.447146    
  0.4121074      0.7849690       1.421387    
  0.4178404      0.7816340       1.396086    
  0.4236531      0.7782665       1.371236    
  0.4295467      0.7748663       1.346828    
  0.4355223      0.7714331       1.322855    
  0.4415810      0.7679664       1.299308    
  0.4477240      0.7644662       1.276181    
  0.4539525      0.7609319       1.253465    
  0.4602676      0.7573633       1.231153    
  0.4666705      0.7537599       1.209239    
  0.4731626      0.7501215       1.187715    
  0.4797449      0.7464479       1.166574    
  0.4864188      0.7427384       1.145809    
  0.4931855      0.7389930       1.125414    
  0.5000465      0.7352112       1.105279    
  0.5070028      0.7313993       1.070710    
  0.5140560      0.7275968       1.037222    
  0.5212072      0.7238099       1.004782    
  0.5284579      0.7200387      0.9733563    
  0.5358095      0.7162831      0.9429132    
  0.5432633      0.7125430      0.9134228    
  0.5508209      0.7088184      0.8848544    
  0.5584835      0.7051092      0.8571796    
  0.5662528      0.7014154      0.8303704    
  0.5741302      0.6977369      0.8043996    
  0.5821171      0.6940734      0.7792410    
  0.5902152      0.6904253      0.7548693    
  0.5984259      0.6867921      0.7312601    
  0.6067508      0.6831740      0.7083890    
  0.6151916      0.6795710      0.6862334    
  0.6237497      0.6759827      0.6647707    
  0.6324270      0.6724094      0.6439792    
  0.6412249      0.6688507      0.6238381    
  0.6501452      0.6653069      0.6043269    
  0.6591896      0.6617777      0.5854257    
  0.6683599      0.6582630      0.5671160    
  0.6776577      0.6547629      0.5493788    
  0.6870849      0.6512774      0.5321963    
  0.6966432      0.6478061      0.5155512    
  0.7063344      0.6443493      0.4994268    
  0.7161605      0.6409068      0.4838067    
  0.7261233      0.6374785      0.4686751    
  0.7362247      0.6340643      0.4540167    
  0.7464666      0.6306643      0.4398169    
  0.7568510      0.6272784      0.4260611    
  0.7673799      0.6239064      0.4127355    
  0.7780551      0.6205485      0.3998268    
  0.7888790      0.6172044      0.3873217    
  0.7998534      0.6138741      0.3752078    
  0.8109804      0.6105576      0.3634727    
  0.8222622      0.6072549      0.3521048    
  0.8337010      0.6039658      0.3410923    
  0.8452990      0.6006902      0.3304242    
  0.8570583      0.5974283      0.3200898    
  0.8689812      0.5941797      0.3100787    
  0.8810699      0.5909448      0.3003806    
  0.8933268      0.5877231      0.2909859    
  0.9057543      0.5845148      0.2818848    
  0.9183546      0.5813197      0.2730686    
  0.9311302      0.5781379      0.2645281    
  0.9440835      0.5749692      0.2562547    
  0.9572170      0.5718136      0.2482400    
  0.9705331      0.5686711      0.2404761    
  0.9840346      0.5655416      0.2329549    
  0.9977239      0.5624250      0.2256690    
   1.011604      0.5593213      0.2186109    
   1.025676      0.5562304      0.2117736    
   1.039945      0.5531523      0.2051501    
   1.054412      0.5500870      0.1987338    
   1.069081      0.5470343      0.1925182    
   1.083953      0.5439942      0.1864970    
   1.099032      0.5409669      0.1806641    
   1.114321      0.5379519      0.1750136    
   1.129823      0.5349494      0.1695399    
   1.145540      0.5319594      0.1642374    
   1.161476      0.5289817      0.1591006    
   1.177634      0.5260164      0.1541246    
   1.194017      0.5230632      0.1493041    
   1.210627      0.5201223      0.1446345    
   1.227468      0.5171937      0.1401109    
   1.244544      0.5142770      0.1357287    
   1.261858      0.5113724      0.1314837    
   1.279412      0.5084800      0.1273714    
   1.297210      0.5055994      0.1233877    
   1.315256      0.5027307      0.1195286    
   1.333553      0.4998739      0.1157902    
   1.352105      0.4970289      0.1121687    
   1.370915      0.4941957      0.1086605    
   1.389986      0.4913742      0.1052620    
   1.409323      0.4885643      0.1019699    
   1.428928      0.4857662      9.8780677E-02
   1.448807      0.4829795      9.5691159E-02
   1.468961      0.4802045      9.2698336E-02
   1.489397      0.4774409      8.9799091E-02
   1.510116      0.4746886      8.6990491E-02
   1.531124      0.4719478      8.4269769E-02
   1.552424      0.4692184      8.1634164E-02
   1.574021      0.4665002      7.9080939E-02
   1.595917      0.4637932      7.6607607E-02
   1.618119      0.4610975      7.4211605E-02
   1.640629      0.4584129      7.1890540E-02
   1.663453      0.4557393      6.9642089E-02
   1.686593      0.4530770      6.7463964E-02
   1.710056      0.4504255      6.5353945E-02
   1.733845      0.4477851      6.3309930E-02
   1.757966      0.4451556      6.1329853E-02
   1.782421      0.4425369      5.9411675E-02
   1.807217      0.4399290      5.7553511E-02
   1.832358      0.4373320      5.5753469E-02
   1.857849      0.4347457      5.4009717E-02
   1.883694      0.4321702      5.2320510E-02
   1.909899      0.4296052      5.0684109E-02
   1.936468      0.4270508      4.9098916E-02
   1.963407      0.4245071      4.7563296E-02
   1.990721      0.4219738      4.6075679E-02
   2.018415      0.4194510      4.4634614E-02
   2.046494      0.4169387      4.3238621E-02
   2.074963      0.4144367      4.1886285E-02
   2.103829      0.4119451      4.0576249E-02
   2.133096      0.4094639      3.9307185E-02
   2.162770      0.4069928      3.8077798E-02
   2.192857      0.4045320      3.6886878E-02
   2.223363      0.4020814      3.5733201E-02
   2.254293      0.3996408      3.4615587E-02
   2.285654      0.3972104      3.3532951E-02
   2.317450      0.3947901      3.2484178E-02
   2.349689      0.3923797      3.1468198E-02
   2.382376      0.3899794      3.0484000E-02
   2.415519      0.3875889      2.9530568E-02
   2.449122      0.3852084      2.8606972E-02
   2.483192      0.3828377      2.7712254E-02
   2.517737      0.3804767      2.6845522E-02
   2.552762      0.3781256      2.6005900E-02
   2.588275      0.3757842      2.5192536E-02
   2.624281      0.3734525      2.4404608E-02
   2.660789      0.3711303      2.3641329E-02
   2.697804      0.3688179      2.2901917E-02
   2.735334      0.3665150      2.2185631E-02
   2.773386      0.3642215      2.1491753E-02
   2.811968      0.3619377      2.0819578E-02
   2.851087      0.3596632      2.0168416E-02
   2.890749      0.3573981      1.9537630E-02
   2.930963      0.3551424      1.8926568E-02
   2.971737      0.3528961      1.8334612E-02
   3.013078      0.3506590      1.7761180E-02
   3.054994      0.3484312      1.7205682E-02
